"time","timeup","done","player","stage.stage","stage.step","stage.round","timestamp","session"
108,"false","true","694053194919183",3,1,2,1574615522214,"room000002"
152,"false","true","644003110583077",3,1,2,1574615522257,"room000002"
1818,"false","true","305247028630873",3,1,2,1574615523919,"room000002"
1631,"false","true","89595831252775",3,1,2,1574615523924,"room000002"
