"time","timeup","done","player","stage.stage","stage.step","stage.round","timestamp","session"
636,"false","true","832527375690871",3,3,1,1574667123493,"room000003"
650,"false","true","796787801361843",3,3,1,1574667123511,"room000003"
660,"false","true","477751189326490",3,3,1,1574667123864,"room000003"
1165,"false","true","65236875946234",3,3,1,1574667124023,"room000003"
