"time","timeup","done","player","stage.stage","stage.step","stage.round","timestamp","session"
64,"false","true","65236875946234",2,1,1,1574667101803,"room000003"
457,"false","true","832527375690871",2,1,1,1574667102203,"room000003"
1727,"false","true","796787801361843",2,1,1,1574667103470,"room000003"
4773,"false","true","477751189326490",2,1,1,1574667106748,"room000003"
