"time","timeup","done","player","stage.stage","stage.step","stage.round","timestamp","session"
812,"false","true","644003110583077",3,3,3,1574615539901,"room000002"
1779,"false","true","694053194919183",3,3,3,1574615540867,"room000002"
1894,"false","true","305247028630873",3,3,3,1574615540980,"room000002"
1534,"false","true","89595831252775",3,3,3,1574615540982,"room000002"
