"time","timeup","done","player","stage.stage","stage.step","stage.round","timestamp","session"
1480,"false","true","796787801361843",3,3,2,1574667169409,"room000003"
1492,"false","true","65236875946234",3,3,2,1574667169418,"room000003"
1511,"false","true","832527375690871",3,3,2,1574667169433,"room000003"
9518,"false","true","477751189326490",3,3,2,1574667177791,"room000003"
