"time","timeup","done","player","stage.stage","stage.step","stage.round","timestamp","session"
61,"false","true","305247028630873",3,1,4,1574615541052,"room000002"
126,"false","true","694053194919183",3,1,4,1574615541121,"room000002"
433,"false","true","644003110583077",3,1,4,1574615541427,"room000002"
4874,"false","true","89595831252775",3,1,4,1574615546076,"room000002"
